order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12
70839,14677,104110,18747,258944,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258945,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258946,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258947,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258949,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258950,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258951,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258952,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258953,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258954,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258955,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258956,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258958,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258959,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258960,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258961,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258962,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258963,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258964,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258967,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258968,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258969,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258970,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258971,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258972,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258973,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258974,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258975,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258976,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258977,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258979,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258980,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258982,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258983,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258984,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258985,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258987,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258988,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258989,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258990,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258991,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258992,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258993,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258994,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258995,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258996,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258997,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258998,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,258999,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259000,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259001,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259002,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259003,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259004,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259005,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259006,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259007,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259008,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259009,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259010,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259011,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259012,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259013,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259014,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259015,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259016,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259017,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259018,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259019,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259020,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259021,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259022,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259023,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259024,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259025,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259026,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259027,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259028,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259030,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259031,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259032,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259033,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259034,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259035,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259036,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259037,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259038,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259039,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259040,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259041,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259042,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259044,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259045,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259046,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259047,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259048,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259049,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259050,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259051,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259052,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259053,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259054,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259055,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259056,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259057,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259058,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259061,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259062,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259063,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259064,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259066,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259067,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259068,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259069,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259070,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259071,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259072,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259073,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259074,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259075,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259078,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259080,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259081,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259082,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259083,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259084,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259085,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259086,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259087,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259088,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259089,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259091,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259092,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259093,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259095,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259096,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259097,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259098,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259099,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259100,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259102,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259103,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259104,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259105,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259106,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259107,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259108,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259109,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259110,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259111,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259112,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259113,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259114,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259115,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259116,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259117,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259118,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259119,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259122,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259123,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259124,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259125,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259126,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259143,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259144,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259145,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259147,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259148,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259151,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259159,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259161,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259162,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259163,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,259165,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,269862,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,27216,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,276865,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,277562,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,277935,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,29845,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,29846,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,29849,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,329460,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,383243,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,384703,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,384732,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404222,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404307,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404308,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404309,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404310,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404311,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404312,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404313,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404314,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404315,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404316,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404317,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404318,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404319,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404321,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404322,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404323,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404324,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404325,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404327,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404328,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404329,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404330,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404331,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404335,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404336,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404337,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404339,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404346,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,404473,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,406175,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,406176,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,406186,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,433031,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,433449,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,435804,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,436002,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,544748,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,545140,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,545205,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,545417,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,545447,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,545985,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,546488,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,546747,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,546896,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,546989,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,56014,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,56015,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,56858,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,56860,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,56861,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,57250,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,57251,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,57269,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,57270,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,57271,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,57272,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,629524,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,634104,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,667271,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,66786,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,668035,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,80706,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,56508,20927,cpd:C00002,18442,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,56637,11789,219140,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,56637,11789,226970,NA,NA,NA,NA,NA,NA
70839,14677,18706,170758,329165,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,18792,18815,12266,16411,NA,NA,NA,NA,NA,NA
70839,14677,20779,19303,213119,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,18706,11651,54646,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18605,110095,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18605,19309,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,56508,116838,NA,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,18609,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,56508,26875,NA,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,22130,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,74044,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,18510,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,14634,19206,14725,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,104570,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,245509,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,245511,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,56420,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,68734,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,235344,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,12912,17691,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,18706,56717,19016,11770,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,18227,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,16526,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,26423,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,18514,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,240047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,17938,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,12393,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,56508,20927,NA,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,19013,228775,NA,NA,NA,NA,NA,NA,NA
70839,14677,18754,cpd:C00031,21428,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,18706,21833,18128,15205,11925,18012,NA,NA,NA,NA,NA
70839,14677,18706,21833,18128,15205,11925,18088,NA,NA,NA,NA,NA
70839,14677,18706,21833,18128,15205,11925,18508,NA,NA,NA,NA,NA
70839,14677,18706,21833,18128,15205,11925,NA,NA,NA,NA,NA,NA
70839,14677,18706,11931,NA,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,18706,98660,NA,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,194352,53869,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,194352,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,19013,14080,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,19013,11806,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,19013,57875,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,19013,11806,11303,NA,NA,NA,NA,NA,NA
70839,14677,18754,237038,NA,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,11911,50873,20617,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,11911,50873,100861784,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,11911,50873,22195,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,11911,50873,56791,NA,NA,NA,NA,NA,NA,NA
70839,14677,18706,56717,68118,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,22059,230784,110379,269966,66679,170722,237082,NA,NA,NA
70839,14677,26413,22059,230784,110379,269966,66679,170722,56488,NA,NA,NA
70839,14677,20779,12387,78514,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,15461,54354,16412,56212,234683,NA,NA,NA,NA,NA,NA
70839,14677,100503710,18479,17920,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,20779,26431,NA,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,18792,18815,12266,12946,NA,NA,NA,NA,NA,NA
70839,14677,26413,16175,16178,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,19094,102626,15507,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,20846,12265,170767,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,20846,12265,19727,NA,NA,NA,NA,NA,NA,NA
70839,14677,18706,110157,12795,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,22059,68098,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,20846,16391,58185,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,13982,19401,16480,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,13982,19401,235320,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,14634,24069,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,14634,16576,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,18033,12505,13345,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,18033,12505,22160,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,18033,12505,13345,387144,NA,NA,NA,NA,NA,NA
70839,14677,26413,18033,12505,13345,723893,NA,NA,NA,NA,NA,NA
70839,14677,26413,17869,83383,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,17395,20969,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,14634,15245,16147,cpd:C00925,15529,NA,NA,NA,NA
70839,14677,26413,22059,21825,20971,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,14634,15245,16147,cpd:C00925,14733,NA,NA,NA,NA
70839,14677,104110,18747,14634,15245,16147,14734,NA,NA,NA,NA,NA
70839,14677,18706,15251,11864,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,104263,20586,72057,NA,NA,NA,NA,NA,NA
70839,14677,26413,16173,16174,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,26413,16173,16182,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,cpd:C00575,26897,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,18783,13106,100041375,56348,30963,106529,66198,NA,NA,NA,NA
70839,14677,18783,13106,100041375,56348,30963,106529,70025,NA,NA,NA,NA
70839,14677,104110,18747,13081,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,13074,15487,NA,NA,NA,NA,NA,NA,NA
70839,14677,15461,225870,19344,19349,108664,76429,NA,NA,NA,NA,NA
70839,14677,104110,18605,66681,74167,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18746,18597,13382,108037,27364,NA,NA,NA,NA,NA
70839,14677,104110,18747,19013,74147,15108,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,19013,74147,270076,209692,NA,NA,NA,NA,NA
70839,14677,104110,18747,110147,18822,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,110147,26432,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,110147,73582,84505,NA,NA,NA,NA,NA,NA
70839,14677,18127,242669,75986,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,13074,57357,227697,NA,NA,NA,NA,NA,NA
70839,14677,104110,18747,14634,15245,16147,cpd:C00925,gl:G13034,gl:G13035,gl:G13036,gl:G13037,gl:G13038
70839,14677,26413,18033,12505,gl:G10505,gl:G00526,gl:G00711,NA,NA,NA,NA,NA
70839,14677,18795,114663,71780,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,18783,19224,66469,NA,NA,NA,NA,NA,NA,NA,NA
70839,14677,18783,212862,19012,22239,11883,NA,NA,NA,NA,NA,NA
70839,14677,18783,212862,19012,14466,56386,NA,NA,NA,NA,NA,NA
