geneid_symbol,pvn_A14_log2FC,pvn_L14_log2FC,pvn_A3_log2FC,pvn_L3_log2FC,PVN_14A1,PVN_14A2,PVN_14A3,PVN_14L1,PVN_14L3_b1,PVN_14L4,PVN_3A1_b1,PVN_3A2,PVN_3A3_b1,PVN_3L1_b1,PVN_3L2_b1,PVN_3L3,PVN_naive1,PVN_naive2,PVN_naive3
Sh2d4b,Inf,Inf,Inf,Inf,6.960732,5.181625,8.861103,11.036282,2.17342,8.597277,8.157256,8.406207,4.529508,13.523948,4.0156,2.902293,0,6.207389,7.932799
Fdxacb1,-0.46229936920539,0.0606913157039899,0.607752479222779,-0.440557700346306,4.555757,4.597197,2.817264,6.546308,26.628566,1.889974,9.564852,8.046982,3.711417,4.624933,4.305984,7.463681,6.27663,6.112458,5.444579
Rtkn2,-0.238059410622549,0.699443594428415,-1.05236178881381,-4.51496575164784,2.131126,0,4.300606,4.081555,0,6.070377,1.211936,1.989447,1.327078,0.109934,0.688079,1.444879,2.513461,0.170994,2.614531
Nmrk1,3.4840669506664,4.36613325520055,1.87832065396633,2.83618586824491,7.03428,7.482307,10.552079,12.96427,0,14.629083,2.311223,13.722544,5.38822,4.489397,7.132021,10.089892,0.628653,2.568624,11.319686
Ifi206,-1.52871842352867,0.214288252630728,2.41565572072278,1.12950183062523,0.263814,1.313018,1.451826,0.88307,0.169472,3.576915,4.061372,1.727031,1.856584,1.665336,2.730747,0.492196,0.761181,4.194098,1.484546
Iars,-0.057316803927392,0.105982115903456,-0.12377068717257,0.152267210723939,37.494239,62.864788,39.580441,41.987732,39.294178,33.017029,35.80634,59.656717,43.739343,43.35664,77.444654,60.607267,39.013833,52.496139,37.848019
Cpe,-0.326082402938058,0.0259261687911455,-1.0268439179874,-2.51619545717115,9.09416,101.247736,2.521747,11.607207,3.268669,1.763211,5.595158,4.81127,9.370465,1.992842,0,4.61108,11.400481,13.714261,13.205919
Nufip2,1.90095582853218,1.29883415691354,1.06418577390199,1.87979842791123,232.272265,319.808203,109.839838,153.017348,66.433147,175.847553,130.048237,70.801362,165.988371,228.890803,230.858468,173.101685,62.194593,223.499962,99.717083
Aim2,-0.209144665782631,-0.474852184373224,-0.193957670583963,-0.0840109436671015,130.508085,60.563442,122.546069,108.555413,165.388554,151.238573,131.889177,110.542023,182.073231,142.333268,177.857498,161.266635,150.867688,171.308239,188.126089
Egr2,0.608561317137664,1.07999389475681,1.42695340416074,1.60047501599573,190.831506,268.990875,227.48377,264.585125,256.234017,148.218646,336.519817,120.540255,589.172639,379.529776,396.631242,425.602132,125.15692,236.339876,222.536928
Jmjd1c,0.70215434575064,0.786198505134531,0.165156607282926,0.764356625217075,287.345128,420.017654,276.996394,304.581591,174.830266,259.793028,198.039313,204.93357,249.130737,300.005067,280.504898,261.983512,176.617738,387.154162,237.508648
Stk35,-0.747331096078286,-0.447924557937363,-0.982348476426762,-0.724256441904378,11.862885,12.009182,12.296719,14.598918,17.892649,10.523126,10.079594,18.157842,13.11541,12.054147,11.788916,12.713373,19.914041,19.300726,16.785344
Dusp8,2.9806744176363,1.97337591589577,2.13105928454849,1.90495069138608,29.670476,6.514255,25.534264,14.760377,12.166051,15.042075,16.465119,12.748522,50.48489,14.076653,22.758742,20.24709,3.758825,18.739471,8.089337
Wdr19,0.806976233528671,1.68065346560451,1.69583770425185,-0.797148813659709,5.220528,0,2.163194,9.565716,4.564613,10.40828,9.666926,3.996118,2.313528,1.717215,2.269017,2.749055,2.983942,3.370517,2.327445
H2az1,1.08323093688089,0.633473690662047,0.876834548676694,0.673918325319671,673.989977,608.574118,419.819273,493.472569,321.049821,412.578227,584.146709,407.31406,492.243444,507.502358,563.132609,505.504372,318.10349,487.786261,644.7285
Rcor1,0.308215816129195,0.247458839871629,0.284955867685374,1.18074551055533,20.015388,25.312818,22.343379,19.189972,28.225822,17.405055,19.695276,28.715977,21.840619,36.645582,27.69674,30.528136,16.165227,28.299459,18.373723
Sirpa,-0.85017638402231,-0.555009898651131,-0.684007992615798,-0.0721995393508288,887.074196,1122.279434,1278.130561,1088.463605,1364.673352,766.489638,995.363283,1441.770496,1482.932224,1521.087903,1653.035351,1363.668699,1599.147559,1358.914041,1011.559177
Bri3bp,-0.66638224725941,1.03610983380553,0.565249300898257,-0.372102558302838,3.835666,19.026244,18.319136,12.483661,4.273585,3.624923,9.007387,18.600093,5.144443,4.703572,5.395022,26.346491,6.08754,11.405981,2.160192
Ankrd13b,-0.782410914630902,-1.0365733283945,-0.0334124913589286,-0.612421440763671,5.668696,7.616218,7.465707,4.753053,6.96546,4.453158,9.526956,8.684748,13.513038,6.377568,4.907433,4.994098,9.750173,8.219701,7.270823
Tmem156,0.283396586333638,1.11356671894288,0.97404148796631,0.361989988845161,5.890408,13.554685,3.702096,10.472527,15.659775,5.540292,9.507147,6.974593,3.831916,6.2202,13.758721,7.339096,4.839879,3.792668,12.165822
Ndufv1,-0.995247416030355,-1.11283702981181,0.430070726605356,-0.535387248433721,38.030508,59.94161,54.249264,35.053721,85.732726,23.649031,102.13995,64.857713,67.120809,52.307484,74.185828,75.880852,75.810865,59.95998,76.124483
Ddx60,1.73674745787433,1.08797879298201,0.303556693371699,0.885824899114691,12.031674,3.896356,3.898614,7.674096,4.923622,6.435529,4.455461,4.944508,7.371387,6.670722,7.45539,2.104147,3.610048,5.932474,12.107349
Bank1,-0.442005530497827,-0.404255733704709,-1.4631389441839,0.00744571268834947,29.39554,124.034115,25.877455,30.17486,21.630815,22.668026,14.484038,24.111162,27.62692,40.14022,27.882874,21.737913,39.933591,34.407913,23.149702
Ssh2,-0.457511073408101,-0.434402004581985,-0.525892586813913,0.12489036027116,179.783174,233.844144,189.895474,182.686126,216.653641,154.699301,171.460528,270.80816,289.733805,269.19646,251.650617,247.844949,246.873003,235.75204,208.860898
Bicd2,-0.361727620915684,-0.421603786774214,-0.801163090621792,0.0401037224124742,55.66069,67.479296,63.774586,53.397886,62.511288,35.04091,41.045479,60.310567,76.369242,73.53801,74.973466,64.695177,71.521967,68.576673,43.637176
Smarce1,0.596789586421807,0.357203943184685,1.42943355337384,-0.0508780230599046,58.673939,139.118504,47.110019,49.696154,106.421316,30.169593,104.495131,61.078988,34.850039,37.452246,84.347211,101.454711,38.796601,34.514169,65.249356
Scarb1,-0.0352948292753304,0.191023859695788,-0.0983860758209388,-0.486055086362159,35.638014,24.117502,25.017163,41.69099,29.039551,32.801327,34.113096,32.535683,24.522749,26.074809,29.468315,34.013958,36.520633,24.96111,25.424919
Chchd5,0.070337565733772,-0.352947257733144,-0.60649167408692,-0.153538458993954,14.32018,0,11.562754,10.678913,9.278554,12.721691,8.957825,15.187278,13.73565,12.261824,10.091107,15.27242,13.638756,5.748106,8.220826
Inpp4b,-0.743655132699899,-0.376095207494613,-1.12265881259768,-0.0343511422498852,21.847484,34.608942,25.008735,28.186944,27.01877,33.163014,16.800026,26.959601,69.202328,35.720967,50.258395,57.719663,36.581704,31.361807,68.627542
Fgd3,-0.1112815760068,0.130118363634327,-0.140092957999531,0.518830425502466,45.344838,41.668968,58.063078,53.603911,72.600163,51.900169,44.44826,69.134426,87.288656,70.179532,70.216356,77.903952,48.980921,58.066922,58.897674
Ano10,-0.04981322355373,-0.439680600628945,0.189662951163508,-0.610660734285169,23.060779,11.832371,21.432073,17.599981,38.218725,23.36781,27.224724,27.439166,20.622549,15.63299,23.075524,20.918234,23.870925,19.487611,21.917664
Wdr20,0.950626994867141,1.17428271557094,2.41870077718461,1.06519052020587,16.851397,15.369314,25.149838,19.677186,24.298237,28.50005,46.619773,25.1646,58.351809,18.244122,31.820137,53.243663,8.71904,39.738761,9.533441
Nsrp1,0.770714085456044,1.03216581173894,1.87064515775486,1.88486462563365,13.532424,17.962709,14.042026,16.221104,26.576065,20.149924,29.006,20.331673,12.272546,29.293302,15.688122,20.361091,7.931723,18.442131,15.665729
Card19,-1.42630775122945,-1.98840447958965,-1.40443175067021,-0.676201839696538,66.206819,22.299207,73.132003,44.843009,40.182081,45.480188,67.218382,70.05323,99.315976,111.354328,76.111913,77.921752,177.936129,53.719467,46.421536
Rflna,1.16190422898547,2.15510548004269,1.9779503533001,1.98535740009234,7.672744,0,3.716909,15.273342,0,14.787498,13.508436,3.797055,4.541049,13.577969,2.944911,5.117003,3.42912,6.685903,0.581392
Zc3h7a,-1.40570330646617,-1.45625553994277,-1.37364188361893,-0.879453093896867,180.346516,292.419262,135.61345,174.136583,89.149664,183.396927,184.399274,199.622352,151.848619,259.731639,229.062266,145.10544,477.822523,188.053011,252.228347
Ninj1,1.43386057308783,0.635517926156032,0.930194161787849,0.880702951681143,105.732687,114.679785,88.28743,60.797285,101.00184,70.432754,74.574538,80.947555,171.996758,72.059664,140.706388,66.172989,39.135801,102.629675,67.976882
1110032A03Rik,1.07736264597571,-0.325487350889772,-0.458763256006226,1.02508921982391,37.150439,25.028639,8.583597,14.049602,4.993901,12.806186,12.809848,14.368592,8.340999,35.828455,18.625764,52.664944,17.605383,28.298042,5.422666
Snn,-0.708951602277683,-0.642120802405216,-0.250845331317443,-0.130841017679713,85.86236,104.874117,90.258645,89.933376,163.762993,74.910105,117.952337,114.837511,101.993914,128.1833,132.12129,95.744589,140.351972,98.087159,93.935772
Rmi2,-2.78984938639255,-2.10547901386239,-0.991521571026902,-Inf,0.530334,0,2.156955,0.852247,1.158326,1.600018,1.844591,1.207673,0.415618,0,0.599839,0.528347,3.667565,0.140636,0.955263
Rara,Inf,Inf,Inf,NA,2.843485,2.462103,1.826898,1.716837,3.794857,5.589812,8.612113,5.42894,0.113128,0,1.07726,1.384473,0,2.208586,1.443127
Dhx38,0.474502871963449,0.437316114299209,0.181205620506269,0.261065432982309,35.966038,36.0426,30.649847,35.050827,41.729235,18.309699,29.349542,41.6007,31.352141,31.019981,37.754069,46.876564,25.885288,35.786462,16.675688
Igsf9,-0.262615786278691,-1.24380516525108,-0.851985744000707,0.428656762092812,19.006315,0,10.062084,9.627876,10.787906,17.25034,12.632226,6.240475,21.612254,30.689633,23.804194,29.977369,22.800961,12.418668,10.420344
Slc24a2,2.63556840910933,2.70544060245817,0.158467172758228,2.26794277261606,2.171906,1.094867,1.286999,2.279684,10.943569,1.437386,0.390085,1.821011,0,1.683351,0,2.557967,0.349507,0.341527,2.895054
Parp11,-2.62790175167887,-2.17183479202296,-1.41484592555319,-1.79019887744894,7.257862,9.796801,12.016659,9.956313,9.403161,4.718813,16.825768,12.25711,7.123602,12.971267,25.15886,13.509801,44.862757,7.175525,9.778362
Arap2,1.06984378576065,0.776334389287623,-0.312749871968331,3.38197748742169,10.639786,0,14.456892,8.68116,2.073467,10.939009,4.080663,6.001954,7.702419,52.838988,8.212858,18.135185,5.068481,9.721838,4.649098
Acd,0.148502908842996,-0.845683054479931,1.47444200812427,-0.685853428868704,18.656975,31.09641,9.16288,9.366157,16.150543,10.058146,46.772294,13.346416,20.434306,10.463451,15.566431,30.353261,16.832065,14.99713,26.996703
Cramp1l,-0.6868882042974,-0.039139273711058,-0.520085403495503,0.847607938440364,15.444916,16.932715,17.589286,24.197885,61.775407,15.221969,17.337968,40.507179,32.227666,44.741951,19.540043,25.315039,24.863342,29.262538,14.930872
Hpf1,0.231503729342342,0.173807121503936,-0.374940817461769,0.821464120656903,33.509003,46.286916,33.803052,32.195346,68.615284,20.537685,22.009162,49.890325,55.679074,50.437933,29.378299,43.656513,28.541181,41.498982,38.979741
Acer2,2.37562921303173,2.39322194255176,1.63529811994627,2.00869820578805,4.10074,0,3.098547,4.151052,0,7.881367,2.454711,2.366003,0.796235,3.179838,0.0306,1.091441,0.790181,2.222352,1.720552
Ccdc138,Inf,Inf,Inf,Inf,5.601418,4.963334,2.480077,2.365406,0.094582,10.309916,4.809905,2.44114,0.916992,4.624673,2.537596,0.548996,0,6.043965,1.656772
Wipf2,1.11924864691955,0.660015840256172,0.990193625788475,0.581087190933623,33.545766,42.17393,23.623923,24.400283,15.958,17.700135,30.675262,17.280957,22.681271,23.101223,32.6043,23.567226,15.44224,18.465387,15.172309
Fam120a,0.116580410001519,0.0614275731923725,0.069411802467246,0.254020120017703,56.091461,81.80494,52.631426,53.987609,57.298728,37.045854,54.287218,66.506666,71.566602,61.697878,76.895517,72.815739,51.737156,68.849202,41.939282
Mindy4,-0.858406906503598,-0.387718534019788,-0.483492105361312,1.49797286657538,2.492811,2.761661,3.329541,3.454464,0,1.95122,3.232585,1.051307,9.7366,12.76528,2.032292,0.2301,4.519554,1.981884,1.871196
Atp6v0a2,-0.495801978164203,-0.628713047759651,-0.11244827815758,0.0072878399837167,76.365989,96.211345,83.169533,69.644971,91.88806,52.683908,99.609542,100.571534,167.881815,108.229364,118.273293,90.809591,107.684017,85.654693,54.155998
Dennd4c,-3.26588968164072,-3.1439420177181,-3.00075304169974,-1.36520487654842,11.784003,12.6173,18.227023,12.823387,56.314733,12.169523,14.161424,15.231611,13.88002,44.000335,14.476941,41.613809,113.350542,16.326939,16.418919
Phf2,0.106867089212708,0.114677470498555,0.11610617126629,0.116215080262922,29.324346,17.714587,29.71599,29.483531,21.027434,16.309918,29.512743,29.282983,28.378912,29.514971,35.90679,29.936107,27.230658,31.667959,26.548699
Kcnj9,0.749654940036149,-0.7358675675614,0.262451747912076,0.28102355716361,3.0821,0,0.334727,1.100677,1.12196,3.100096,2.198791,3.175113,4.259196,2.227279,6.238549,7.700555,1.833066,6.361937,2.544591
Tigar,-0.679022485144193,1.24478500020615,1.9888281578049,1.39615547817015,1.306309,6.507858,2.615883,4.956438,0,1.970283,8.301355,4.692187,5.546703,5.504739,5.173822,1.35546,2.091472,5.461384,5.146992
Igsf8,-1.16057401629312,0.441700782668849,-0.693141253309987,-0.688243102624572,31.274345,28.197992,57.272579,94.955691,48.179347,17.061136,43.241376,51.991482,84.66818,43.388436,46.943372,57.601863,69.912658,41.312234,88.173262
Socs1,1.07416299651836,0.858573017128736,1.39062452995644,1.4386314321957,18.836731,26.009862,25.997229,16.222078,2.612529,24.557868,23.456864,10.268353,19.564381,24.250543,37.540691,24.012254,8.94644,14.357298,15.036731
Gcc2,-2.34048550900057,-2.74774906767006,-2.49819880838441,-0.592808470907062,12.094944,14.937735,14.045239,9.12022,23.702086,24.439698,10.84245,13.463776,13.424786,40.616928,22.517367,25.628034,61.257632,11.596894,12.942114
Ptpdc1,-1.67936435113955,-2.25247897425581,0.586565500014982,-1.12141358678588,3.001163,13.335842,6.264589,2.017274,7.343447,11.410982,14.434523,6.163774,8.18994,4.418242,6.967576,14.596474,9.612329,4.745592,10.156801
Mrm3,-0.305619872683213,-1.7525491796573,-2.00837025828641,0.354039026495917,6.257066,15.074281,3.145021,2.2951,4.225326,7.454579,1.92217,7.667651,9.356141,9.884344,7.905818,19.502056,7.733418,5.655592,8.846745
Haus6,1.11473355797933,-0.514927717642311,-0.280368283643726,0.739859029825467,10.200447,28.052496,2.220943,3.296418,2.432058,3.434187,3.878392,6.099785,4.309578,7.866304,4.03536,2.440839,4.710326,4.272644,2.842762
Dexi,-0.411369609551405,0.0565065447980471,-1.92759964633635,0.118868218930338,17.47331,24.107559,39.907179,24.166844,31.56084,16.944224,6.108639,19.698989,42.739203,25.234382,33.850036,26.138345,23.23859,22.216395,47.3997
Kmt2c,0.272791110918401,0.441970294102695,-0.000833027320334394,0.616904343877307,54.146725,77.856697,63.878962,60.883583,58.617558,47.539532,44.792275,58.598453,59.193969,68.732256,69.637034,62.958171,44.818146,67.94984,59.121225
Nod1,-1.50146202422716,-1.03722643194746,-1.34524837718985,-1.11586439985983,13.149804,19.121333,12.501617,18.141288,18.402203,7.924765,14.653598,18.114915,22.984211,17.178915,22.269726,25.403267,37.230973,15.240372,19.647254
Smim3,-0.227454487173913,-0.514514381673773,-0.0472352427253225,-0.472050132121749,32.595178,26.218174,31.940475,26.714049,42.538237,24.750669,36.932164,44.468544,36.708582,27.512036,47.280695,28.688253,38.161372,33.251976,38.790436
Dlec1,2.37218302436546,2.21882680039668,2.53347318799982,1.99697119365334,3.205524,0,3.696157,2.882267,1.035182,0.532617,3.584695,1.451227,0.883728,2.471434,0.554178,1.921105,0.619157,1.37912,0.79724
Mturn,-3.55032292772002,-0.339155909826664,-1.9338149555416,-3.78205889581137,1.252183,0,4.900209,11.596459,2.223942,1.558179,3.839593,1.917306,2.373997,1.066371,4.971195,1.010549,14.669709,1.075418,0
Rnf144b,-1.59825641776046,-0.369228855427144,-0.977315472125384,0.359019125533324,13.89365,32.924309,33.471976,32.567957,30.761349,21.688085,21.366737,39.745588,32.456482,53.952926,43.344338,46.079407,42.0668,26.476137,23.637378
Cdkn2aip,0.808769700977595,0.523560971148925,0.882667112763618,0.366628577154409,34.249439,45.628396,27.693952,28.105873,28.467962,17.963357,36.049463,36.795722,40.4769,25.209006,34.156493,36.165187,19.551925,30.429967,7.945101
Cntln,2.11948832291476,1.31197559202958,2.99820472342156,3.25155549602525,3.638732,2.904828,4.367649,2.079048,9.815054,1.319628,6.690677,4.807001,4.20197,7.975102,3.807968,4.792666,0.837376,3.737373,0
Galnt11,-0.587095765673205,-0.0877943025418189,-0.579682303608827,0.346006259657674,14.405711,22.215689,15.514735,20.36289,24.332999,12.513245,14.479927,30.752746,28.469203,27.505934,30.562146,17.784042,21.640542,30.097699,26.987702
Fkbp14,-2.74738523190963,-1.48023218687323,-2.32585640292771,-1.66462809151286,3.913886,4.387152,5.21597,9.420181,2.514227,15.758349,5.242048,7.798214,7.068307,8.289924,7.064694,3.654291,26.281705,3.58764,8.469119
Tmem237,-1.32733795884743,-2.0794529939776,-0.116370935988797,-0.249535129684534,6.965317,6.167764,7.865286,4.135535,13.802037,3.46286,16.124204,7.115308,3.593846,14.702523,9.433152,22.57131,17.478712,19.906913,18.948193
Kdm1b,-0.336023517364783,-0.687905732541591,-1.51673021256896,-0.237846636428206,15.702856,7.832931,18.840177,12.304148,10.339716,7.590849,6.927085,15.257545,20.815874,16.80865,17.717916,16.643452,19.821285,20.396205,22.281218
Opa1,-0.474416368580608,-0.139297936555747,-0.547892974656061,0.528562431547406,16.771898,31.834894,33.332252,21.15743,36.57233,18.801046,15.939091,31.926692,23.496119,33.613127,29.425522,39.902177,23.302138,33.948911,20.27955
Cnbd2,-0.762229930477133,-0.844536224304794,-0.445416970008107,-1.94773046526924,28.456772,22.679005,26.755192,26.878744,12.738627,15.056341,35.44507,28.268114,22.336569,12.511645,19.69995,27.433548,48.265822,25.852196,16.798883
Sbno1,-0.985573205869581,-0.588982884286567,-2.12951344354381,-0.538658425609236,51.822155,66.694839,49.497151,68.218325,57.91045,56.161513,23.450664,66.649959,73.890542,70.639924,85.677058,60.907935,102.613043,55.151384,67.524403
Trappc11,-0.642033277422303,-0.416247892299086,-0.267990363429212,-0.365276565817188,24.77288,42.267577,21.09578,28.969745,32.819904,18.896166,32.105145,35.247307,31.471425,30.01156,33.396606,34.928675,38.658747,31.719342,27.732305
Phf20,-1.97135601920939,-1.52158070728196,-0.702938913900295,-0.400368889847546,21.683907,12.6132,46.381095,29.616477,51.267611,66.207718,52.235906,34.588896,33.924968,64.424608,82.584287,31.434454,85.030519,36.927712,24.642767
